"Euro Eyes London (LEC)","An 8K TV is pointless if you can't see it clearly 👁️ Book your consultation today 🔗","","2026-06-26","youtube_shorts","EuroEyesUK","2026-06-26","https://www.youtube.com/watch?v=TCmcDmXDuMM"
"Euro Eyes London (LEC)","An 8K TV is pointless if your eyes can’t see the detail 📺Upgrade your vision, not just your screen, book your consul…","","2026-06-26","instagram","euroeyesuk","2026-06-26","https://www.instagram.com/p/DaDTFDKDYtO/"
"Euro Eyes London (LEC)","Are you between 50 and 60 and tired of reading glasses or contact len...","","2026-07-09","tiktok","laser.eye.clinic","2026-07-09","https://www.tiktok.com/@laser.eye.clinic/video/7660523628055874838"
"Euro Eyes London (LEC)","Are you between 50 and 60 and tired of reading glasses or contact lenses? 👓👁️","","2026-07-09","instagram","euroeyesuk","2026-07-09","https://www.instagram.com/p/DakyGV7ihGV/"
"Euro Eyes London (LEC)","Behind the scenes of a full surgery day ready to imagine life without glasses? ✨","","2026-05-26","youtube_shorts","EuroEyesUK","2026-05-26","https://www.youtube.com/watch?v=_d34-zE5jr8"
"Euro Eyes London (LEC)","Can you get laser eye surgery again even if you've had it before? Book a consultation- lec-london.uk","","2025-01-06","youtube","EuroEyesUK","2025-01-06","https://www.youtube.com/watch?v=B_ZaReRni3E"
"Euro Eyes London (LEC)","Catch the eye in the center of the circle and screenshot it to reveal your treatment discount.✨👀","","2026-05-28","youtube_shorts","EuroEyesUK","2026-05-28","https://www.youtube.com/watch?v=oeKaObIOpZM"
"Euro Eyes London (LEC)","Christmas Jumper Day at the clinic! Book your consultation today at euroeyes.co.uk","","2024-12-24","youtube","EuroEyesUK","2024-12-24","https://www.youtube.com/watch?v=f3zB7EOV_O0"
"Euro Eyes London (LEC)","Clear vision at every distance 👁️ Learn how trifocal lenses can help.","","2026-07-29","youtube_shorts","EuroEyesUK","2026-07-29","https://www.youtube.com/watch?v=K5l9x4qV_gE"
"Euro Eyes London (LEC)","Denied laser treatment? Discover your options at EuroEyes. Book your consultation at euroeyes.co.uk.","","2024-11-27","youtube","EuroEyesUK","2024-11-27","https://www.youtube.com/watch?v=bxi5ETkYpcY"
"Euro Eyes London (LEC)","Did you know that long-term contact lens wear can carry a higher cumu...","","2026-07-24","tiktok","laser.eye.clinic","2026-07-24","https://www.tiktok.com/@laser.eye.clinic/video/7666038626106608918"
"Euro Eyes London (LEC)","Did you know that long-term contact lens wear can carry a higher cumulative risk than laser vision correction?","","2026-07-24","instagram","euroeyesuk","2026-07-24","https://www.instagram.com/p/DbLukwWj6bv/"
"Euro Eyes London (LEC)","Discover an innovative alternative to laser correction. Book your consultation at euroeyes.co.uk.","","2024-11-12","youtube","EuroEyesUK","2024-11-12","https://www.youtube.com/watch?v=mD57ddAqHVs"
"Euro Eyes London (LEC)","Discover Euroeyes London","","2024-10-18","youtube","EuroEyesUK","2024-10-18","https://www.youtube.com/watch?v=fcTmXi1R0oU"
"Euro Eyes London (LEC)","Discover how laser surgery can treat presbyopia. Book your consultation at euroeyes.co.uk.","","2024-10-18","youtube","EuroEyesUK","2024-10-18","https://www.youtube.com/watch?v=rLUlqoVEjB8"
"Euro Eyes London (LEC)","Discover life-changing treatment options today. Book your consultation at euroeyes.co.uk.","","2024-11-06","youtube","EuroEyesUK","2024-11-06","https://www.youtube.com/watch?v=dlL2ip-RiFI"
"Euro Eyes London (LEC)","Dr Fadi, our Chief Surgeon, answers your questions! Book your consultation at euroeyes.co.uk.","","2024-10-24","youtube","EuroEyesUK","2024-10-24","https://www.youtube.com/watch?v=FohmWPuGNLE"
"Euro Eyes London (LEC)","Dr. Fadi answers your TikTok & Instagram questions, keep them coming. 👁️✨","","2026-06-05","youtube_shorts","EuroEyesUK","2026-06-05","https://www.youtube.com/watch?v=2yJA4UPpJ4g"
"Euro Eyes London (LEC)","Dr. Fadi responds to your most asked TikTok and Instagram questions pt.2. Keep them coming. 👁️Book a consultation vi…","","2026-07-03","instagram","euroeyesuk","2026-07-03","https://www.instagram.com/p/DaUo8b0An6y/"
"Euro Eyes London (LEC)","Dr. Fadi responds to your most asked TikTok and Instagram questions. ...","","2026-07-03","tiktok","laser.eye.clinic","2026-07-03","https://www.tiktok.com/@laser.eye.clinic/video/7658201859269627158"
"Euro Eyes London (LEC)","Dr. Fadi responds to your most asked TikTok and Instagram questions. Keep them coming. 👁️✨","","2026-07-11","youtube_shorts","EuroEyesUK","2026-07-11","https://www.youtube.com/watch?v=069XI20UGdw"
"Euro Eyes London (LEC)","Dr. Fadi's Interview","","2025-02-07","youtube","EuroEyesUK","2025-02-07","https://www.youtube.com/watch?v=aDrHdSKgt0k"
"Euro Eyes London (LEC)","Dr. JJ explains PRESBYOND laser vision correction. Book your consultation at euroeyes.co.uk!","","2025-01-27","youtube","EuroEyesUK","2025-01-27","https://www.youtube.com/watch?v=VtuwsE16ziM"
"Euro Eyes London (LEC)","Dr. JJ shows you the doctors’ area at our London clinic! Book your consultation at euroeyes.co.uk.","","2024-11-30","youtube","EuroEyesUK","2024-11-30","https://www.youtube.com/watch?v=HoKlO_lENsM"
"Euro Eyes London (LEC)","Dr. JJ tours the state-of-the-art operating room. Book your consultation at euroeyes.co.uk.","","2024-12-01","youtube","EuroEyesUK","2024-12-01","https://www.youtube.com/watch?v=2nmpDrfa9A4"
"Euro Eyes London (LEC)","Dr. JJ welcomes you to our London clinic on Brompton Road. Book your consultation at euroeyes.co.uk.","","2024-11-29","youtube","EuroEyesUK","2024-11-29","https://www.youtube.com/watch?v=Xc1vpASPFcE"
"Euro Eyes London (LEC)","Dr. Jørgensen explains the difference between trifocal and EDOF lenses.","","2025-02-02","youtube","EuroEyesUK","2025-02-02","https://www.youtube.com/watch?v=BIa8_YqqUCE"
"Euro Eyes London (LEC)","Euroeyes SMILE vs LASIK","","2024-10-18","youtube","EuroEyesUK","2024-10-18","https://www.youtube.com/watch?v=u_v5Efh3y2c"
"Euro Eyes London (LEC)","Ever wonder if trifocals and multifocals are the same? In the world o...","","2026-07-22","tiktok","laser.eye.clinic","2026-07-22","https://www.tiktok.com/@laser.eye.clinic/video/7665261758617013526"
"Euro Eyes London (LEC)","Ever wonder if trifocals and multifocals are the same? In the world of vision correction, they are! These advanced le…","","2026-07-22","instagram","euroeyesuk","2026-07-22","https://www.instagram.com/p/DbFoPd9CaKA/"
"Euro Eyes London (LEC)","Ever wondered what happens if you sneeze during laser eye surgery? 👀","","2026-08-21","instagram","euroeyesuk","2026-08-21","https://www.instagram.com/p/DcTxli-Dcki/"
"Euro Eyes London (LEC)","Find out which vision correction option is right for you. Book your consultation at euroeyes.co.uk.","","2024-11-19","youtube","EuroEyesUK","2024-11-19","https://www.youtube.com/watch?v=_3XOaAvsWN4"
"Euro Eyes London (LEC)","Follow Veranika, our Vice President, through her busy day! Book your consultation at euroeyes.co.uk.","","2024-12-09","youtube","EuroEyesUK","2024-12-09","https://www.youtube.com/watch?v=0aW6K2-a4gc"
"Euro Eyes London (LEC)","Follow Veranika, our Vice President, through her busy day. Book your consultation at euroeyes.co.uk.","","2024-10-20","youtube","EuroEyesUK","2024-10-20","https://www.youtube.com/watch?v=Sh9uk7G2pS8"
"Euro Eyes London (LEC)","From blurry mornings to life in HD 🔍Jannik shares his ICL journey and the moment everything changed","","2026-06-19","youtube_shorts","EuroEyesUK","2026-06-19","https://www.youtube.com/watch?v=QGrHYeh5K-E"
"Euro Eyes London (LEC)","Get rid of your reading glasses! Book your consultation at euroeyes.co.uk.","","2024-11-26","youtube","EuroEyesUK","2024-11-26","https://www.youtube.com/watch?v=yrsBFOXzgfU"
"Euro Eyes London (LEC)","Get the care you need with peace of mind. Book your consultation at euroeyes.co.uk.","","2024-10-29","youtube","EuroEyesUK","2024-10-29","https://www.youtube.com/watch?v=4lFAyG2akYk"
"Euro Eyes London (LEC)","Going on holiday soon? ✈️ Imagine waking up with clear vision without reaching for your glasses or contact lenses. 👁…","","2026-07-28","instagram","euroeyesuk","2026-07-28","https://www.instagram.com/p/DbTrLY-kyXY/"
"Euro Eyes London (LEC)","Going on holiday soon? ✈️ Imagine waking up with clear vision without...","","2026-07-28","tiktok","laser.eye.clinic","2026-07-28","https://www.tiktok.com/@laser.eye.clinic/video/7667286077723397398"
"Euro Eyes London (LEC)","Going on holiday? Enjoy clear vision without glasses or contacts.✈️🌍","","2026-07-28","youtube_shorts","EuroEyesUK","2026-07-28","https://www.youtube.com/watch?v=WZWoyml_O68"
"Euro Eyes London (LEC)","Hay fever affecting your eyes? 👁️🌿 Learn how to protect them and ease allergy symptoms.","","2026-08-06","youtube_shorts","EuroEyesUK","2026-08-06","https://www.youtube.com/watch?v=xcv1K-jnxvg"
"Euro Eyes London (LEC)","Hay fever doesn't just affect your nose... it can affect your eyes too. 👁️🌿","","2026-08-06","instagram","euroeyesuk","2026-08-06","https://www.instagram.com/p/Dbsc_OMD3vH/"
"Euro Eyes London (LEC)","Hay fever doesn't just affect your nose... it can affect your eyes too. 👁️🌿","","2026-08-06","tiktok","laser.eye.clinic","2026-08-06","https://www.tiktok.com/@laser.eye.clinic/video/7670860333711445251"
"Euro Eyes London (LEC)","How can a laser remove short-sightedness | Euroeyes London","","2024-10-18","youtube","EuroEyesUK","2024-10-18","https://www.youtube.com/watch?v=KNpv2P2HqbE"
"Euro Eyes London (LEC)","ICL in 30 seconds. What it is, how it works, and why patients love it. If you want to check if you’re eligible for IC…","","2026-06-24","instagram","euroeyesuk","2026-06-24","https://www.instagram.com/p/DZ98-SKiZi7/"
"Euro Eyes London (LEC)","If you're tired of switching between reading glasses and distance gla...","","2026-07-29","tiktok","laser.eye.clinic","2026-07-29","https://www.tiktok.com/@laser.eye.clinic/video/7667872348229455126"
"Euro Eyes London (LEC)","If you're tired of switching between reading glasses and distance glasses, trifocal lens treatment could be the solut…","","2026-07-29","instagram","euroeyesuk","2026-07-29","https://www.instagram.com/p/DbXvQ0wiGOg/"
"Euro Eyes London (LEC)","Jannik shares his journey and life-changing experience with ICL. Book a consultation - lec-london.uk","","2025-01-08","youtube","EuroEyesUK","2025-01-08","https://www.youtube.com/watch?v=qDAl-F9KYAI"
"Euro Eyes London (LEC)","Jannik with Morton","","2025-02-01","youtube","EuroEyesUK","2025-02-01","https://www.youtube.com/watch?v=OGMnzHEM23s"
"Euro Eyes London (LEC)","Join the EuroEyes family and see the world more clearly. Book your consultation at euroeyes.co.uk.","","2024-10-18","youtube","EuroEyesUK","2024-10-18","https://www.youtube.com/watch?v=uVi6awor_ps"
"Euro Eyes London (LEC)","Join us for our free patient info event on Saturday, 30th November at 5pm.","","2024-11-26","youtube","EuroEyesUK","2024-11-26","https://www.youtube.com/watch?v=7FIU-AYIkvI"
"Euro Eyes London (LEC)","Jordan Flynn, a professional boxer, turned to EuroEyes after suffering an eye injury.","","2025-02-21","youtube","EuroEyesUK","2025-02-21","https://www.youtube.com/watch?v=9u1-b7OQRe4"
"Euro Eyes London (LEC)","Kemi’s ICL surgery: BLACKPINK, good vibes & clearer vision. 👀💗 A day to remember!","","2026-08-19","youtube_shorts","EuroEyesUK","2026-08-19","https://www.youtube.com/watch?v=9eQY5OqSZxo"
"Euro Eyes London (LEC)","Learn how to protect your vision year-round. Book your consultation at euroeyes.co.uk.","","2024-11-24","youtube","EuroEyesUK","2024-11-24","https://www.youtube.com/watch?v=KYKmKi6Rm88"
"Euro Eyes London (LEC)","Listen as Sofia shares her journey to restored vision! Book your consultation at euroeyes.co.uk.","","2024-10-22","youtube","EuroEyesUK","2024-10-22","https://www.youtube.com/watch?v=rVUfGWyGz4s"
"Euro Eyes London (LEC)","Long-term contact lens wear may carry a higher risk than laser vision correction. 👁️✨","","2026-07-24","youtube_shorts","EuroEyesUK","2026-07-24","https://www.youtube.com/watch?v=A7nX46alKJI"
"Euro Eyes London (LEC)","Looking for an alternative to laser eye surgery? Discover if ICL is the right option for you. 👁️✨","","2026-07-21","youtube_shorts","EuroEyesUK","2026-07-21","https://www.youtube.com/watch?v=MxJswfWJlbg"
"Euro Eyes London (LEC)","Looking for an alternative to laser eye surgery? ICL (Implantable Con...","","2026-07-21","tiktok","laser.eye.clinic","2026-07-21","https://www.tiktok.com/@laser.eye.clinic/video/7664925676759321858"
"Euro Eyes London (LEC)","Looking for an alternative to laser eye surgery?","","2026-07-21","instagram","euroeyesuk","2026-07-21","https://www.instagram.com/p/DbDSYGNiv_s/"
"Euro Eyes London (LEC)","Louise's journey with EuroEyes","","2025-02-11","youtube","EuroEyesUK","2025-02-11","https://www.youtube.com/watch?v=iVdClwHZct8"
"Euro Eyes London (LEC)","Nadine chose a trifocal lens procedure to see clearly again, up close...","","2026-07-06","tiktok","laser.eye.clinic","2026-07-06","https://www.tiktok.com/@laser.eye.clinic/video/7659421494056996118"
"Euro Eyes London (LEC)","Nadine chose trifocal lenses to see clearly again👀✨","","2026-07-13","youtube_shorts","EuroEyesUK","2026-07-13","https://www.youtube.com/watch?v=bN02ob4ThBg"
"Euro Eyes London (LEC)","Natalia undergoes trifocal lens replacement with Dr. Fadi guiding the procedure step-by-step.","","2025-02-18","youtube","EuroEyesUK","2025-02-18","https://www.youtube.com/watch?v=rsyzp983mbA"
"Euro Eyes London (LEC)","New lenses, new possibilities. Dr. Fadi introduces the latest tech for clearer, sharper vision. ✨","","2026-06-11","youtube_shorts","EuroEyesUK","2026-06-11","https://www.youtube.com/watch?v=WlIiMZLanvc"
"Euro Eyes London (LEC)","No glasses, no contacts, just clearer vision. 👁️✨ Hear a patient’s story and learn more.","","2026-08-14","youtube_shorts","EuroEyesUK","2026-08-14","https://www.youtube.com/watch?v=cwaYYDkT6SU"
"Euro Eyes London (LEC)","No more glasses, no more contact lenses, just clearer vision. 👁️✨","","2026-08-21","instagram","euroeyesuk","2026-08-21","https://www.instagram.com/p/DcTjoVjguuK/"
"Euro Eyes London (LEC)","Our CFO celebrates one year since his trifocal lens surgery! Book a consultation at euroeyes.co.uk","","2025-01-13","youtube","EuroEyesUK","2025-01-13","https://www.youtube.com/watch?v=s1Nq4UgUDeU"
"Euro Eyes London (LEC)","Our patient, Dr. Bennett, just had her vision transformed. Book a consultation at euroeyes.co.uk!","","2024-12-31","youtube","EuroEyesUK","2024-12-31","https://www.youtube.com/watch?v=jKflw5b8CVU"
"Euro Eyes London (LEC)","Our Vice President, Veranika shares her LASIK journey! Book your consultation now at euroeyes.co.uk.","","2024-12-17","youtube","EuroEyesUK","2024-12-17","https://www.youtube.com/watch?v=fK3eLh4Y2SY"
"Euro Eyes London (LEC)","Over 45 and finding yourself holding things further away to read? 👀📖","","2026-08-24","instagram","euroeyesuk","2026-08-24","https://www.instagram.com/p/Dcay-Dil5C8/"
"Euro Eyes London (LEC)","Over 45 and holding things further away to read? 👀 Age-related vision changes could be why.","","2026-08-24","youtube_shorts","EuroEyesUK","2026-08-24","https://www.youtube.com/watch?v=NagT-S54LjA"
"Euro Eyes London (LEC)","Over 50? Clear vision is still possible 👁️ Book a consultation via our bio 🔗","","2026-06-29","youtube_shorts","EuroEyesUK","2026-06-29","https://www.youtube.com/watch?v=hODDeaWPJP8"
"Euro Eyes London (LEC)","Over 50? Your eyes change, but your options don’t stop. 👁️ Book your consultation 🔗","","2026-08-13","youtube_shorts","EuroEyesUK","2026-08-13","https://www.youtube.com/watch?v=v6jEh3QDBKc"
"Euro Eyes London (LEC)","Peter found us on TikTok and has now transformed his vision! Book a consultation at euroeyes.co.uk!","","2025-01-10","youtube","EuroEyesUK","2025-01-10","https://www.youtube.com/watch?v=ty3i6g5s6PQ"
"Euro Eyes London (LEC)","Presbyopia doesn’t have to be part of aging quietly. Book a consultation via the link in our bio✨","","2026-06-16","youtube_shorts","EuroEyesUK","2026-06-16","https://www.youtube.com/watch?v=3Lel_dc5H_g"
"Euro Eyes London (LEC)","Ready to put your reading glasses down? 👓✨ Find out if laser eye surgery could be right for you!","","2026-08-10","youtube_shorts","EuroEyesUK","2026-08-10","https://www.youtube.com/watch?v=z0Ez8jiNbj0"
"Euro Eyes London (LEC)","Ready to put your reading glasses down? 👓✨","","2026-08-10","instagram","euroeyesuk","2026-08-10","https://www.instagram.com/p/Db3Ym1uDBhd/"
"Euro Eyes London (LEC)","Ready to put your reading glasses down? 👓✨","","2026-08-10","tiktok","laser.eye.clinic","2026-08-10","https://www.tiktok.com/@laser.eye.clinic/video/7672432503868738838"
"Euro Eyes London (LEC)","See how ICL surgery can help reduce your need for glasses or contact lenses. 👁️","","2026-08-03","youtube_shorts","EuroEyesUK","2026-08-03","https://www.youtube.com/watch?v=tncT2inDEm4"
"Euro Eyes London (LEC)","See step by step how a patient undergoes ICL surgery. Designed to be safe, quick, and deliver long-term visual clarit…","","2026-06-23","instagram","euroeyesuk","2026-06-23","https://www.instagram.com/p/DZ7H-7qCkUq/"
"Euro Eyes London (LEC)","See step-by-step ICL surgery: safe, quick, long-term clarity 👁️✨ Book free consult 🔗 today!","","2026-06-23","youtube_shorts","EuroEyesUK","2026-06-23","https://www.youtube.com/watch?v=IPRX0jOHFTo"
"Euro Eyes London (LEC)","See what SMILE surgery really looks like through Brett’s eyes 👁️ Link in bio 🔗","","2026-06-08","youtube_shorts","EuroEyesUK","2026-06-08","https://www.youtube.com/watch?v=BMJRmRhtjOg"
"Euro Eyes London (LEC)","Step inside EuroEyes and discover how we invest in the latest technol...","","2026-07-15","tiktok","laser.eye.clinic","2026-07-15","https://www.tiktok.com/@laser.eye.clinic/video/7662644949703281942"
"Euro Eyes London (LEC)","Step inside EuroEyes and discover how we invest in the latest technology to give you the best possible vision. 👁️✨ R…","","2026-07-15","instagram","euroeyesuk","2026-07-15","https://www.instagram.com/p/Dazd9krj3_q/"
"Euro Eyes London (LEC)","Step inside EuroEyes and see the latest vision technology. Book your consultation. 👁️✨","","2026-07-15","youtube_shorts","EuroEyesUK","2026-07-15","https://www.youtube.com/watch?v=6z6o_5SA49E"
"Euro Eyes London (LEC)","Suddenly everyone is an influencer 😅","","2024-12-05","youtube","EuroEyesUK","2024-12-05","https://www.youtube.com/watch?v=F3Xd35Fcx8k"
"Euro Eyes London (LEC)","The EuroEyes team celebrated in style at our Christmas party. Book a consultation at euroeyes.co.uk","","2024-12-22","youtube","EuroEyesUK","2024-12-22","https://www.youtube.com/watch?v=FlMwuZzkttc"
"Euro Eyes London (LEC)","Tired of reaching for reading glasses? Laser eye correction could reduce your dependence!","","2026-08-12","youtube_shorts","EuroEyesUK","2026-08-12","https://www.youtube.com/watch?v=C3-4-rdniIU"
"Euro Eyes London (LEC)","Tired of reaching for your reading glasses every time you need to see clearly up close? 👓","","2026-08-12","instagram","euroeyesuk","2026-08-12","https://www.instagram.com/p/Db8f_kSDxh4/"
"Euro Eyes London (LEC)","Tired of reaching for your reading glasses every time you need to see clearly up close? 👓","","2026-08-12","tiktok","laser.eye.clinic","2026-08-12","https://www.tiktok.com/@laser.eye.clinic/video/7673172934030118166"
"Euro Eyes London (LEC)","Trifocal and multifocal lenses are the same. Book your free consultation today. ✨","","2026-07-22","youtube_shorts","EuroEyesUK","2026-07-22","https://www.youtube.com/watch?v=pbvsI9keAkQ"
"Euro Eyes London (LEC)","Visit us at LEC to restore clear vision. Book your consultation at euroeyes.co.uk.","","2024-12-19","youtube","EuroEyesUK","2024-12-19","https://www.youtube.com/watch?v=onIZuuqtuJg"
"Euro Eyes London (LEC)","What are the machines / devices that are used during laser eye surgery?","","2024-10-18","youtube","EuroEyesUK","2024-10-18","https://www.youtube.com/watch?v=z-6ZRgvTgkA"
"Euro Eyes London (LEC)","What happens if you sneeze during laser eye surgery? 👀 Find out! 👁️✨","","2026-08-21","youtube_shorts","EuroEyesUK","2026-08-21","https://www.youtube.com/watch?v=lQzSiy-grWo"
"Euro Eyes London (LEC)","What is Presbyopia and when does it start causing issues?","","2024-10-18","youtube","EuroEyesUK","2024-10-18","https://www.youtube.com/watch?v=ckYgQKdnTb0"
"Euro Eyes London (LEC)","What is Presbyopia?","","2025-02-04","youtube","EuroEyesUK","2025-02-04","https://www.youtube.com/watch?v=Gk_OvIL9KwU"
"Euro Eyes London (LEC)","When you’re over 50, your eyes change, but your options are better th...","","2026-06-29","tiktok","laser.eye.clinic","2026-06-29","https://www.tiktok.com/@laser.eye.clinic/video/7656796866943651094"
"Euro Eyes London (LEC)","When you’re over 50, your eyes change, but your options are better than ever 👁️ Ready to see clearly again? Book you…","","2026-06-29","instagram","euroeyesuk","2026-06-29","https://www.instagram.com/p/DaK4_ejEnh7/"
"Euro Eyes London (LEC)","When you’re over 50, your eyes change, but your options are better than ever 👁️ Ready to see clearly again? Book you…","","2026-08-13","instagram","euroeyesuk","2026-08-13","https://www.instagram.com/p/Db-cnz1EVdQ/"
"Euro Eyes London (LEC)","When you’re over 50, your eyes change, but your options are better than ever 👁️ Ready to see clearly again? Book your c","","2026-08-13","tiktok","laser.eye.clinic","2026-08-13","https://www.tiktok.com/@laser.eye.clinic/video/7673450481632414998"
"Euro Eyes London (LEC)","Which laser eye treatment is right for you? 👁️ Find out what’s best for your eyes. ✨","","2026-08-28","youtube_shorts","EuroEyesUK","2026-08-28","https://www.youtube.com/watch?v=_Bnds7UrVWM"
"Euro Eyes London (LEC)","Which laser eye treatment is right for you? 👁️✨","","2026-08-28","instagram","euroeyesuk","2026-08-28","https://www.instagram.com/p/Dcl2OpcDndg/"
"Euro Eyes London (LEC)","Your laser eye surgery questions, answered by Dr. Fadi 👁️✨ What would you ask? 👇","","2026-08-26","youtube_shorts","EuroEyesUK","2026-08-26","https://www.youtube.com/watch?v=jzHxKVby7gM"
"Euro Eyes London (LEC)","Your laser eye surgery questions, answered by Dr. Fadi 👁️✨Dr. Fadi breaks down some of the most common questions abo…","","2026-08-26","instagram","euroeyesuk","2026-08-26","https://www.instagram.com/p/Dcf1P7CD2EN/"
"Euro Eyes London (LEC)","Your questions, answered. 👁️ Dr. Fadi answers the most common vision correction questions.","","2026-07-31","youtube_shorts","EuroEyesUK","2026-07-31","https://www.youtube.com/watch?v=X83czOJOwAQ"
"Euro Eyes London (LEC)","Your questions, answered. 👁️","","2026-07-31","instagram","euroeyesuk","2026-07-31","https://www.instagram.com/p/DbdwKRcgNUW/"
"Euro Eyes London (LEC)","Your questions, answered. 👁️","","2026-07-31","tiktok","laser.eye.clinic","2026-07-31","https://www.tiktok.com/@laser.eye.clinic/video/7668616108592729366"
"Euro Eyes London (LEC)","Your top vision‑correction questions answered. Learn more on our site or book anytime. 👁️📘","","2026-06-02","youtube_shorts","EuroEyesUK","2026-06-02","https://www.youtube.com/watch?v=lKn5lkWJj8k"
"EuroEyes Deutschland","„Ich bin aufgewacht und konnte einfach alles lesen!“ 🤩","","2026-07-08","instagram","euroeyes_deutschland","2026-07-08","https://www.instagram.com/p/DahiNQECn7x/"
"EuroEyes Deutschland","„WOW! Ich konnte sofort alles lesen!“ 🤩 Brille suchen? Nicht mehr! 👓❌...","","2026-07-08","tiktok","euroeyes_augenlasern","2026-07-08","https://www.tiktok.com/@euroeyes_augenlasern/video/7660060634540821782"
"EuroEyes Deutschland","🎉 Nie wieder Brille – Tag der offenen Tür bei EuroEyes München! 👁 Kos...","","2026-07-15","tiktok","euroeyes_augenlasern","2026-07-15","https://www.tiktok.com/@euroeyes_augenlasern/video/7662642583146925334"
"EuroEyes Deutschland","🎉 Nie wieder Brille – Tag der offenen Tür bei EuroEyes München!","","2026-07-15","instagram","euroeyes_deutschland","2026-07-15","https://www.instagram.com/p/DazdWDECExK/"
"EuroEyes Deutschland","👁️ Kopfschmerzen, verschwommenes Sehen oder trockene Augen? Zeit für einen Augencheck. ✨","","2026-09-02","youtube_shorts","euroeyes","2026-09-02","https://www.youtube.com/watch?v=5s76iKhZ9O8"
"EuroEyes Deutschland","👁️ Nur ein funktionierendes Auge – und trotzdem den Schritt gewagt! H...","","2026-07-01","tiktok","euroeyes_augenlasern","2026-07-01","https://www.tiktok.com/@euroeyes_augenlasern/video/7657458322274028823"
"EuroEyes Deutschland","👁️✈️ Sicherheit braucht klare Sicht – und dafür hat sich Herr Bettges entschieden!","","2025-09-15","youtube","euroeyes","2025-09-15","https://www.youtube.com/watch?v=6js39mCKPR8"
"EuroEyes Deutschland","👉 No more glasses or contact lenses? Find out everything about modern...","","2026-07-21","tiktok","euroeyes_augenlasern","2026-07-21","https://www.tiktok.com/@euroeyes_augenlasern/video/7664923984172977430"
"EuroEyes Deutschland","10 Jahre Kontaktlinsen – dann endlich Augenlasern","","2026-09-03","youtube_shorts","euroeyes","2026-09-03","https://www.youtube.com/watch?v=F1yWKrngc7A"
"EuroEyes Deutschland","10 Jahre Kontaktlinsen – dann endlich Augenlasern","","2026-09-03","youtube","euroeyes","2026-09-03","https://www.youtube.com/watch?v=8KV3wifiTuo"
"EuroEyes Deutschland","10 Jahre lebensverändernde Vision in Beijing!","","2025-02-26","youtube","euroeyes","2025-02-26","https://www.youtube.com/watch?v=NX03Np3Q-4o"
"EuroEyes Deutschland","10 Jahre perfekte Sicht ohne Brille – Uwe Kanthak erzählt seine EuroEyes-Erfahrung!","","2025-11-19","youtube","euroeyes","2025-11-19","https://www.youtube.com/watch?v=EfWBnoZ4PGA"
"EuroEyes Deutschland","19 June 2026","","2026-06-19","youtube_shorts","euroeyes","2026-06-19","https://www.youtube.com/watch?v=koJy6vvoKFY"
"EuroEyes Deutschland","23 Jahre glücklich mit ICL-Linsen – jetzt mit Trifokallinsen wieder brillenfrei","","2026-06-18","youtube","euroeyes","2026-06-18","https://www.youtube.com/watch?v=hXB5LGCqp8c"
"EuroEyes Deutschland","23 Jahre später. Gleicher Arzt. Neue Linse.","","2026-06-18","youtube_shorts","euroeyes","2026-06-18","https://www.youtube.com/watch?v=a9T5STH-Pus"
"EuroEyes Deutschland","52 Jahre dicke Brille – plötzlich klare Sicht! | Roberto erlebt WOW-Moment nach Trifokallinsen OP","","2026-05-08","youtube","euroeyes","2026-05-08","https://www.youtube.com/watch?v=LdKJeBbSHrs"
"EuroEyes Deutschland","Alex & Buddy aus Florida bekamen bei EuroEyes in Wiesbaden „neue Augen”","","2026-04-13","youtube","euroeyes","2026-04-13","https://www.youtube.com/watch?v=mOqbmx5YQqk"
"EuroEyes Deutschland","Alex & Buddy from Florida got ‘new eyes’ at EuroEyes in Wiesbaden","","2026-07-14","youtube","euroeyes","2026-07-14","https://www.youtube.com/watch?v=Qf3Jc4L9Iik"
"EuroEyes Deutschland","Brillenfrei dank Trifokallinsen – Herr Dworatzek bei EuroEyes Wiesbaden","","2025-09-05","youtube","euroeyes","2025-09-05","https://www.youtube.com/watch?v=XJIftAslPIY"
"EuroEyes Deutschland","Brillenfrei mit 50+: Ein EuroEyes-Augenchirurg wechselt von ICL auf Trifokallinsen","","2026-06-08","youtube_shorts","euroeyes","2026-06-08","https://www.youtube.com/watch?v=N31L2YZ75hQ"
"EuroEyes Deutschland","Brillenfrei mit 50+: Ein EuroEyes-Augenchirurg wechselt von ICL auf Trifokallinsen","","2026-06-08","youtube","euroeyes","2026-06-08","https://www.youtube.com/watch?v=hnADExoMwhw"
"EuroEyes Deutschland","Choreographin Sonja Gaubies-Eschrich mit Trifokallinsen bei EuroEyes Berlin begeistert","","2026-05-18","youtube","euroeyes","2026-05-18","https://www.youtube.com/watch?v=ee9sy5PedvE"
"EuroEyes Deutschland","Denken Sie über Augenlasern nach? 👓✨ Entdecken Sie, warum die Technologie zählt. 👁️","","2026-08-12","youtube_shorts","euroeyes","2026-08-12","https://www.youtube.com/watch?v=Kuz6aSrDYPs"
"EuroEyes Deutschland","Denken Sie über eine Augenlaserbehandlung nach? 👓✨","","2026-08-12","instagram","euroeyes_deutschland","2026-08-12","https://www.instagram.com/p/Db8f7YSAZax/"
